"REF_DATE","GEO","DGUID","Trade flow detail","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","158","","","","0"
"2011","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","139","","","","0"
"2012","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","729","","","","0"
"2013","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","697","","","","0"
"2014","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","191","","","","0"
"2015","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","173","","","","0"
"2016","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","121","","","","0"
"2017","Yukon","2016A000260","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719079","12.19.8","118","","","","0"
"2014","Yukon","2016A000260","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v1078935649","12.20.8","0","","","","0"
"2015","Yukon","2016A000260","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v1078935649","12.20.8","0","","","","0"
"2016","Yukon","2016A000260","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v1078935649","12.20.8","2","","","","0"
"2017","Yukon","2016A000260","International exports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v1078935649","12.20.8","2","","","","0"
"2010","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","2","","","","0"
"2011","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","3","","","","0"
"2012","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","10","","","","0"
"2013","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","13","","","","0"
"2014","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","14","","","","0"
"2015","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","10","","","","0"
"2016","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","12","","","","0"
"2017","Yukon","2016A000260","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113719538","12.22.8","16","","","","0"
"2010","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","65","","","","0"
"2011","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","77","","","","0"
"2012","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","0","","","","0"
"2013","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","0","","","","0"
"2014","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","0","","","","0"
"2015","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","0","","","","0"
"2016","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","0","","","","0"
"2017","Northwest Territories","2016A000261","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars","81","thousands","3","v113721685","13.18.4","0","","","","0"
"2010","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","196","","","","0"
"2011","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","231","","","","0"
"2012","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","0","","","","0"
"2013","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","0","","","","0"
"2014","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","0","","","","0"
"2015","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","0","","","","0"
"2016","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","0","","","","0"
"2017","Northwest Territories","2016A000261","Interprovincial exports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113721686","13.18.6","0","","","","0"
"2010","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","6","","","","0"
"2011","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2012","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2013","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2014","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2015","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2016","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2017","Northwest Territories","2016A000261","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113721687","13.18.7","0","","","","0"
"2010","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","1063","","","","0"
"2011","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","1203","","","","0"
"2012","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","1087","","","","0"
"2013","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","1029","","","","0"
"2014","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","726","","","","0"
"2015","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","588","","","","0"
"2016","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","590","","","","0"
"2017","Northwest Territories","2016A000261","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113721827","13.19.8","616","","","","0"
"2010","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","1","","","","0"
"2011","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2012","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2013","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2014","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2015","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2016","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2017","Northwest Territories","2016A000261","International imports","Wheat [MPG111A03]","Dollars","81","thousands","3","v113722288","13.22.6","0","","","","0"
"2010","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","7","","","","0"
"2011","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","45","","","","0"
"2012","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","0","","","","0"
"2013","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","0","","","","0"
"2014","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","0","","","","0"
"2015","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","0","","","","0"
"2016","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","0","","","","0"
"2017","Northwest Territories","2016A000261","International imports","Grains (except wheat) [MPG111A04]","Dollars","81","thousands","3","v113722289","13.22.7","0","","","","0"
"2010","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","12","","","","0"
"2011","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","14","","","","0"
"2012","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","8","","","","0"
"2013","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","10","","","","0"
"2014","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","15","","","","0"
"2015","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","14","","","","0"
"2016","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","10","","","","0"
"2017","Northwest Territories","2016A000261","International imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113722290","13.22.8","21","","","","0"
"2010","Nunavut","2016A000262","Interprovincial imports","Fresh potatoes [MPG111A05]","Dollars","81","thousands","3","v113724209","14.19.8","882","","","","0"
